CUST_ID,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS
C10534,13771.63,9268.32,0,0,83,14500,16826.42443
C10535,1172.68,0,10372.8492,10,7,9500,4820.842925
C10536,1653.6,1300,1442.395734,3,14,5000,3410.253378
C10537,4238.79,2018.4,0,0,33,10500,3528.728592
C10538,907.37,0,0,0,12,10000,908.907467
C10539,0,0,2614.626296,8,0,3000,304.984801
C10540,0,0,6523.780195,1,0,12500,0
C10542,569.34,569.34,0,0,19,16500,758.421856
C10543,305.78,305.78,0,0,14,1500,518.757481
C10544,529.3,0,4100.891579,23,10,19000,2051.14647
C10545,2001.19,1790.76,0,0,30,4500,3058.768463
C10546,0,0,2955.030338,6,0,3000,832.894753
C10547,1020.47,835.47,0,0,27,6500,1099.15757
C10548,4754.32,1117.79,0,0,43,9500,1924.73689
C10549,0,0,97.200877,3,0,1200,308.089987
C10550,331.95,0,10384.82416,31,2,8000,4453.691497
C10551,1490,0,8824.695802,2,1,12500,573.307364
C10552,558.28,287.76,0,0,14,8000,601.746596
C10553,1477.44,577.44,451.968387,1,10,1500,559.095981
C10554,1051.1,1051.1,0,0,13,3000,1301.155857
C10555,2242.26,1019.3,228.465161,2,42,2850,2073.374513
C10556,179.24,120.24,0,0,7,4000,217.546584
C10557,972.65,809.7,1390.367155,5,15,5500,807.047622
C10558,4620.34,319.92,0,0,21,7500,6476.333335
C10559,1023.8,0,0,0,2,20000,5872.895164
C10560,6344.3,1905.5,0,0,54,12000,2890.901993
C10561,1549.61,0,3269.100834,11,19,17500,1727.425472
C10562,734.11,0,0,0,6,5000,1537.307484
C10563,2274.21,991.36,2854.551358,23,60,5000,5174.255034
C10564,1635.69,1635.69,486.813976,1,33,3000,1442.488419
C10565,627.03,145,0,0,8,6000,1513.704151
C10566,55.5,55.5,5406.459348,123,1,3000,3432.757202
C10567,277,0,0,0,2,8500,814.605178
C10568,7479.95,0,0,0,14,15000,7521.226078
C10569,3937.59,1331.17,0,0,54,9500,1248.498168
C10570,6300.4,0,0,0,21,16500,4924.941312
C10571,1856.64,1856.64,0,0,12,1800,1591.559543
C10572,4924.41,0,0,0,48,10500,3430.597877
C10573,1308.11,0,234.602843,1,8,1500,236.764555
C10574,49039.57,8278.32,558.166886,1,101,22500,46930.59824
C10575,4604.72,584.39,1854.533843,8,46,9000,4201.889848
C10576,227.8,0,5583.937965,13,4,9500,6710.905443
C10577,2327.49,0,1873.271885,6,18,6000,2322.412643
C10578,1199,0,8552.910316,17,1,6750,11634.38713
C10579,1174.76,1174.76,0,0,41,4500,1280.294998
C10580,0,0,2546.891416,3,0,4000,1084.059239
C10581,469,183,8005.22508,52,4,7000,2676.467444
C10582,0,0,1239.217984,8,0,6000,2060.020446
C10583,133.39,0,219.143859,2,3,2500,168.425788
C10584,10700.63,7787.98,0,0,222,6000,9853.313787
C10585,0,0,1074.741949,2,0,1500,1328.855136
C10586,49.1,49.1,0,0,3,1000,59.924534
C10587,11313.77,1180.07,0,0,98,6000,10718.04224
C10588,0,0,282.895246,3,0,1200,432.048813
C10589,3525.37,3525.37,0,0,66,15000,14083.96809
C10590,258.74,0,0,0,16,12000,502.486404
C10591,2448.6,2448.6,0,0,12,1700,227.514473
C10592,293.99,99,0,0,6,12500,287.796655
C10593,709,0,771.711794,3,3,10500,2447.227264
C10594,1628.07,0,0,0,8,5000,654.505745
C10595,0,0,3216.192328,7,0,3150,394.285767
C10596,0,0,2224.68646,1,0,7000,809.880619
C10597,165,0,0,0,1,15000,0
C10598,11681.64,0,0,0,141,10500,8145.713972
C10599,98.97,98.97,0,0,5,2500,3594.989864
C10600,0,0,721.214369,4,0,7500,1984.351035
C10601,1142.15,124.5,2652.115823,3,10,9000,2079.521171
C10602,1494.5,0,0,0,8,8500,2031.589282
C10603,646.24,0,0,0,1,10000,540.021578
C10604,0,0,2052.835555,9,0,3500,3009.926784
C10605,3608.88,1484.13,0,0,37,15000,2419.651857
C10606,0,0,3118.050456,2,0,7500,4539.526102
C10607,0,0,2846.034435,6,0,5000,985.516901
C10608,12465.21,2659.48,0,0,79,13000,9290.702248
C10609,7823.74,258.93,2621.049473,2,62,19000,11123.40918
C10610,24.64,0,0,0,1,1800,45.640106
C10611,27957.68,4924.71,0,0,70,9000,27255.00752
C10612,372,98.4,0,0,7,4000,662.401178
C10613,1841.62,384.68,4004.273974,8,21,7500,7780.322889
C10615,1678.07,853.86,0,0,33,6500,682.930065
C10616,11674.64,2273.68,0,0,93,16000,10377.3612
C10617,2094.38,0,0,0,17,4500,576.699993
C10618,0,0,2970.288928,5,0,3000,3418.06811
C10619,411.38,0,99.078081,1,5,2500,1403.266638
C10620,99.19,99.19,0,0,7,4000,209.014647
C10621,525,0,2003.827851,12,1,2500,3747.367504
C10622,1956.06,178.92,0,0,48,11500,1553.147417
C10623,1750.51,235.05,239.188373,2,31,3500,2103.253278
C10624,18.41,18.41,0,0,1,1000,1407.291593
C10625,386.12,0,3715.643596,7,9,4000,4441.185925
C10626,0,0,199.214973,4,0,2100,553.00439
C10627,0,0,11549.11174,15,0,14500,1498.338478
C10628,625.46,427.06,0,0,10,7500,721.081023
C10629,963.13,0,0,0,16,7000,566.87028
C10630,2011.81,0,0,0,8,2100,3144.544042
C10631,99.5,99.5,7726.511679,10,10,8000,1775.13958
C10632,1084.09,1084.09,0,0,9,8000,1515.629124
C10633,207,207,1546.727807,11,11,8500,1494.101923
C10634,1757.47,850.42,0,0,80,5000,1254.376139
C10635,3837.59,1977.41,14811.68818,51,52,9500,17739.94594
C10636,117.57,0,1022.23072,2,2,8000,5441.876882
C10637,1223.41,454,0,0,25,6000,1222.343069
C10638,1710.24,892.92,2292.800636,6,43,6000,1572.990843
C10639,11.06,0,1261.347779,1,1,4000,745.984976
C10640,0,0,4849.693752,52,0,12000,2430.864139
C10641,8273.18,5368.29,0,0,53,7000,7883.621179
C10642,619.93,619.93,1958.668173,2,24,4000,529.829894
C10643,190,190,0,0,3,4000,322.114468
C10644,7680.08,2629.11,0,0,64,11500,2529.085319
C10645,9734.63,5978.62,0,0,194,8500,8571.945329
C10646,0,0,136.662804,1,0,3000,278.731912
C10647,8403.17,933.47,3141.100688,12,117,13000,8495.972927
C10648,118.6,48.6,0,0,25,3300,117.780082
C10649,11202.09,272.56,0,0,100,7500,8317.163283
C10650,794.52,0,0,0,16,1750,1083.625844
C10651,1704.22,1553.72,0,0,16,1500,679.888456
C10652,1044.43,243.08,103.174612,1,23,5000,1068.805913
C10653,3651.59,2106.8,2420.908491,11,111,4500,6925.337419
C10654,6477.6,3176,0,0,83,7500,6381.236136
C10655,1025.03,1025.03,0,0,67,2800,1148.409463
C10656,0,0,1866.841949,2,0,2400,2361.929133
C10657,472.71,0,0,0,1,16000,563.830183
C10658,733.35,654.75,5716.149236,7,11,3000,6801.933334
C10659,3050.72,2061.58,10901.29827,24,16,11500,21320.89625
C10660,601.35,133.35,0,0,10,7000,704.075312
C10661,0,0,496.76383,3,0,1200,720.3446
C10662,0,0,9671.336737,1,0,10500,3239.303839
C10663,0,0,75.612993,1,0,5000,74.218884
C10665,1764.86,615.52,0,0,21,10000,1768.463643
C10666,2352.2,1215.5,0,0,30,6500,2671.279796
C10667,0,0,516.029064,9,0,4000,1221.274221
C10668,3877.85,1694.29,0,0,29,12500,3639.443058
C10669,5958.17,2796.71,0,0,98,15000,7839.750264
C10670,5969.33,2214.09,1777.022586,4,92,16500,7272.999505
C10671,14604.87,12128.94,0,0,219,15500,14462.63056
C10672,433.63,0,2433.987199,13,5,7000,1534.75789
C10673,2790.76,241.51,0,0,36,14000,1778.284067
C10674,571.32,571.32,4961.005282,14,3,4000,5308.488824
C10675,0,0,1662.824051,4,0,1800,141.505315
C10676,281.25,281.25,1361.24762,4,9,1200,634.96657
C10677,1701.9,1237,1089.064313,5,55,3000,710.210734
C10678,14332.92,3743.95,0,0,152,16000,7116.531862
C10679,490.6,490.6,0,0,3,18000,1197.347043
C10680,0,0,310.888779,1,0,9000,0
C10681,8371.19,4178.39,959.946429,1,87,3800,9582.782864
C10682,4552.44,3318.44,0,0,15,5000,5496.343824
C10683,202,0,0,0,2,2000,200.169721
C10684,6030.34,3155.45,7279.880364,62,104,7000,17084.85192
C10685,379.3,379.3,0,0,6,2500,534.818301
C10686,1877.24,950.34,0,0,29,8500,4503.07943
C10688,3660.97,0,0,0,33,7500,4471.044825
C10689,2281.56,0,98.596565,2,29,20000,2068.187388
C10690,45.65,0,1246.223848,2,1,1200,1589.980022
C10691,1919.66,608.76,0,0,34,6000,6725.483653
C10692,685.08,465.08,0,0,24,13000,798.047921
C10693,362.13,362.13,0,0,19,1200,496.114334
C10694,80,0,0,0,1,1500,0
C10695,3703.36,2049.38,0,0,54,7500,3229.189675
C10696,12650,0,2781.682203,2,10,10500,7566.470234
C10697,228.35,0,1908.662268,1,7,4000,2520.722012
C10698,0,0,3987.822594,5,0,4000,862.790575
C10699,1969.24,1401.77,0,0,30,12000,2011.781378
C10700,533.36,533.36,19.292323,1,8,1200,632.227172
C10701,0,0,1618.325972,8,0,7500,1070.599052
C10702,1901.94,1534.94,0,0,34,4500,1624.241905
C10703,0,0,744.138154,2,0,7000,1756.829998
C10704,5601.54,2527.72,36.336457,1,182,7500,4807.552996
C10705,162.56,162.56,0,0,6,1000,215.685296
C10706,66.32,0,8733.135566,16,1,9000,9547.622542
C10707,19.9,19.9,0,0,2,6500,49.622958
C10708,362.36,0,7240.433194,12,2,8000,683.421497
C10709,818.02,492,2758.007287,3,14,3000,4055.34116
C10710,1286.2,0,0,0,24,4000,1272.434565
C10711,1800,1800,2642.846513,7,12,6000,2214.368263
C10712,0,0,129.381701,5,0,3000,666.956678
C10713,1131.08,1131.08,0,0,25,18000,1317.549381
C10714,83.35,83.35,0,0,1,4000,290.353132
C10715,342.07,72,0,0,11,3000,3505.371815
C10716,2025,0,385.62779,1,21,6000,2420.445403
C10717,3548.64,599.27,0,0,51,20000,3908.960912
C10718,1687.29,0,0,0,8,11500,1464.000198
C10719,231.35,231.35,944.183414,3,7,1000,161.97536
C10720,2427.26,839.92,0,0,30,5000,1747.703784
C10721,579.28,279.28,727.52546,1,13,1200,635.871404
C10722,420.03,100,0,0,16,6600,1283.885302
C10723,328.92,0,9497.696525,12,2,10000,659.559695
C10724,419.64,419.64,0,0,12,4200,467.204852
C10725,3267.03,1827.96,0,0,101,6000,2841.850383
C10726,294.13,229.13,0,0,12,1500,686.376349
C10727,0,0,3550.209696,3,0,5500,757.537513
C10728,0,0,2196.107878,5,0,3000,247.706733
C10729,0,0,2368.248319,10,0,1500,1724.178215
C10730,171.92,0,0,0,5,4500,907.867126
C10731,2210.97,469.67,0,0,50,9500,2946.752322
C10732,1229.57,0,0,0,16,2700,1125.497981
C10733,64,0,248.690762,2,1,2800,373.433094
C10734,0,0,1700.074178,9,0,3000,1794.421173
C10735,9670.84,2969.76,1896.204934,2,88,17500,24199.11108
C10736,7446.18,1069.2,2817.03397,5,82,10000,10274.93122
C10737,0,0,9972.234861,2,0,14000,1661.693077
C10738,375.57,0,99.587515,1,3,6000,779.057364
C10739,5228.36,2890.92,0,0,71,3000,4843.737867
C10740,291.65,291.65,0,0,10,8000,341.378477
C10741,1386.4,0,0,0,3,1500,238.348011
C10742,1307.16,0,4245.840374,4,24,5000,1529.771263
C10743,0,0,6372.109273,8,0,16000,2322.058763
C10744,77.99,0,0,0,2,1200,555.23373
C10745,861.79,679.98,457.699229,1,7,6000,6532.686986
C10746,65,0,0,0,1,3000,19.221233
C10747,798.34,521.34,3206.809796,2,19,4500,728.056878
C10748,0,0,223.953042,3,0,8500,1227.062915
C10749,32.22,0,37.743145,1,1,2000,349.584645
C10750,404.24,404.24,3369.474535,7,3,14500,3167.870886
C10751,0,0,1084.813197,4,0,1200,3597.140559
C10752,8820.67,6271.02,0,0,37,6500,3609.323897
C10753,7590.08,186.51,1596.569821,4,81,10000,2344.430467
C10754,0,0,722.361498,8,0,6000,738.312743
C10755,1613.74,812.87,0,0,37,1500,1361.684623
C10756,1214.74,640.41,0,0,48,11000,941.91753
C10757,776.89,77.9,0,0,2,1500,487.294072
C10758,0,0,56.747353,1,0,5500,874.365824
C10759,0,0,259.611243,7,0,2750,750.534962
C10760,4371.82,1606.66,0,0,97,20000,3603.230966
C10761,1648.53,1029.98,2146.51325,4,46,6500,1427.725762
C10762,0,0,6182.982033,62,0,11500,1777.003806
C10763,24,24,0,0,2,1500,9.533313
C10764,1123.58,0,0,0,9,1500,3245.496885
C10765,571.91,0,0,0,5,2100,2573.55754
C10766,0,0,2909.490912,6,0,7500,6135.140807
C10767,0,0,1148.820355,3,0,1500,3.500505
C10768,1080.11,1080.11,0,0,23,9000,1065.332527
C10769,0,0,1249.682243,10,0,3000,264.548484
C10770,749.57,539.8,4096.907903,19,7,6000,617.46628
C10771,0,0,1977.834772,1,0,2500,260.843536
C10772,880.19,927.45,0,0,46,1500,1189.503063
C10773,642.33,0,0,0,12,9000,323.683167
C10774,890.2,0,0,0,9,3000,302.073647
C10775,1798.24,1653.38,756.233501,3,17,1500,1340.224464
C10776,2720.68,140.49,0,0,49,5000,2800.406648
C10777,4139.56,0,3607.406242,3,8,9000,1600.272221
C10779,1140,1140,0,0,6,3650,2541.196672
C10780,169.28,169.28,2868.734582,7,7,6000,1553.157125
C10781,0,0,2454.439476,6,0,1200,1665.025645
C10782,183.7,0,1585.714709,4,4,10500,1030.093462
C10783,0,0,4045.620171,6,0,13000,3222.169406
C10784,1412.76,1412.76,2045.094842,6,25,5000,6940.278105
C10785,0,0,485.269985,6,0,6000,1445.294493
C10786,1936.01,464.97,232.292989,1,27,2000,1759.115089
C10787,2486.1,433.35,0,0,33,4000,948.092359
C10788,0,0,2193.804998,7,0,6500,1479.003541
C10789,796.56,796.56,0,0,13,4000,912.478311
C10790,717.18,318.03,3856.971744,16,7,7000,1460.652254
C10791,0,0,4954.608429,21,0,9500,1334.749456
C10792,782.88,0,0,0,2,3000,2941.300379
C10793,0,0,200.266788,5,0,2000,529.203224
C10794,260,0,0,0,1,5500,278.975102
C10795,0,0,56.461201,3,0,1200,236.09244
C10796,49.19,49.19,4078.303778,6,5,12000,2230.957196
C10797,4021.29,1717.69,2075.781347,4,44,5000,2851.045852
C10798,503.45,0,0,0,1,10500,685.660178
C10799,4430.17,801.5,0,0,78,8500,4301.600928
C10800,933.5,0,1160.28334,2,1,3000,393.417404
C10801,1163.93,213.9,0,0,22,5000,0
C10803,177.23,106.97,0,0,3,2500,1136.340121
C10804,283.6,79.33,0,0,2,5000,424.829757
C10805,9796.28,260,1959.013493,2,45,19000,12667.90527
C10806,2109.61,375,366.008558,3,19,6500,4591.162882
C10807,0,0,434.319424,4,0,3000,808.881566
C10808,1326.3,0,1123.247578,2,23,4500,1373.689245
C10809,0,0,10204.12284,9,0,10000,11192.8048
C10810,0,0,729.325692,2,0,3500,79.242572
C10811,3407.69,1333.53,2063.860557,5,77,9500,0
C10812,1804.09,1183.93,327.479813,3,27,7500,1672.051219
C10813,758.31,758.31,0,0,7,6000,501.41401
C10814,121.5,121.5,0,0,9,4000,137.148597
C10815,0,0,2316.206642,10,0,5500,1009.545319
C10816,90.39,0,1160.459619,1,1,1500,254.561828
C10817,0,0,861.574218,9,0,2600,0
C10818,0,0,16037.32794,11,0,10000,15923.28722
C10819,749.3,355.8,0,0,8,8500,2501.125038
C10820,184.92,184.92,0,0,12,4000,185.189285
C10821,70,70,640.711949,9,2,1500,973.097522
C10822,219.26,0,977.92638,7,5,2500,518.949471
C10823,44.55,0,0,0,1,6000,267.147917
C10824,268.68,268.68,0,0,12,1200,1557.68946
C10825,0,0,1843.426883,6,0,2600,0
C10826,1876.8,1876.8,0,0,12,5000,1715.207478
C10827,455.76,419.76,0,0,13,1700,881.425823
C10828,520.5,520.5,0,0,15,4000,551.370293
C10829,0,0,1113.868654,3,0,6000,638.144031
C10830,8519.02,515.81,237.066662,1,117,17500,5828.994002
C10831,0,0,2654.856157,2,0,3000,12902.18813
C10832,0,0,3469.664606,27,0,4000,3225.132002
C10833,777.04,255.58,0,0,20,7500,753.811533
C10834,0,0,2739.66574,2,0,3300,0
C10835,4504.25,1517.59,0,0,37,8500,278.70437
C10836,2370.01,687.98,0,0,35,4200,1948.361057
C10837,517.14,56.57,0,0,7,3000,369.733274
C10838,806,325,1705.723287,3,25,8000,880.198403
C10839,578.66,0,6390.668135,4,12,9500,3219.440365
C10840,8.4,0,0,0,12,10500,1015.698271
C10841,173.69,0,3122.99024,6,2,5000,5091.300312
C10843,74.98,0,216.032736,5,2,1800,650.440749
C10844,60.24,60.24,0,0,2,4000,471.23242
C10845,1500,0,475.122697,1,2,4600,949.592719
C10846,2280.58,2280.58,0,0,20,1800,2463.113969
C10847,0,0,1967.782148,5,0,3000,712.803089
C10848,1152.83,1152.83,0,0,21,7000,0
C10849,0,0,94.706407,4,0,2400,314.272712
C10850,0,0,2644.698717,7,0,3000,248.742811
C10852,186.11,125,0,0,5,3000,634.853367
C10853,89.9,61.9,0,0,4,7000,323.344372
C10854,221.61,0,0,0,8,1700,369.345758
C10855,4768.27,0,0,0,27,2500,1980.213325
C10856,86.7,0,92.435934,2,2,2000,534.092827
C10857,1162.63,140.96,3808.247988,21,14,7500,1476.991573
C10858,977.38,361.39,0,0,18,3350,549.396517
C10859,1497.82,807.25,0,0,31,3500,342.79543
C10860,363,0,5307.322893,11,2,5500,1250.695005
C10861,0,0,540.251858,3,0,8500,1006.261579
C10862,0,0,112.680045,3,0,1500,306.606914
C10863,0,0,513.664928,3,0,3000,386.660071
C10864,350,350,0,0,2,4000,0
C10865,1488.8,501.12,858.516418,2,21,2000,612.674919
C10866,992.25,340.85,667.818882,3,18,4500,2899.141015
C10867,1288.42,1288.42,0,0,23,1500,1018.536172
C10868,1102.72,1102.72,0,0,15,4000,1123.51632
C10869,536.68,433.68,0,0,13,1000,280.826685
C10870,0,0,904.460261,4,0,2500,522.917982
C10871,2163.12,780,0,0,23,4000,0
C10872,0,0,4947.781762,7,0,5500,529.726072
C10873,5197.22,1195.81,18857.05847,25,15,13000,12886.44123
C10874,591.84,482.68,564.365429,3,11,17000,5552.601399
C10875,1790.64,432.24,1660.66756,18,52,10500,8862.839094
C10876,0,0,3253.033658,27,0,3000,2467.952091
C10877,385,0,0,0,2,5000,0
C10878,475,475,0,0,12,1500,408.132037
C10879,0,0,1786.833644,4,0,6000,1648.300986
C10880,1366.3,0,0,0,11,2000,3453.112338
C10881,76.94,0,0,0,2,1500,257.110005
C10882,2126.7,100,1622.219455,7,10,15000,2494.033369
C10883,100,0,593.181763,3,1,1200,0
C10884,0,0,3330.326162,5,0,14500,4056.944212
C10885,12551.95,1650.71,14896.54051,19,122,17000,31698.41902
C10886,200,0,201.404735,4,1,8000,495.968187
C10887,2190.95,1358.46,1913.350112,4,43,11500,2972.248185
C10888,2896.05,686.84,187.030671,1,90,13500,1341.195566
C10889,18.05,18.05,19.118837,1,1,1000,233.886707
C10890,1990.81,1990.81,0,0,31,5000,0
C10891,199.88,199.88,0,0,14,4000,0
C10892,4917.48,1617.38,0,0,31,13500,3552.167671
C10893,1325.27,163.61,0,0,21,4000,666.371943
C10894,1448.59,219.59,1070.165399,2,18,1200,3008.279166
C10895,851.68,851.68,1515.648089,4,12,1500,1660.242557
C10896,0,0,365.816939,5,0,3500,819.246481
C10897,463,389,3096.807933,17,7,12500,3024.60947
C10898,769.34,0,2234.780695,7,3,7000,0
C10899,377.1,199.48,388.849566,2,5,2600,0
C10900,0,0,59.57182,2,0,1200,239.407898
C10901,780.14,710.24,3573.493609,6,5,9000,6123.111421
C10902,3480.24,712.96,0,0,60,12500,4062.447703
C10903,0,0,189.624301,6,0,1500,381.094555
C10904,0,0,3943.873219,4,0,12000,232.136896
C10905,2493.67,2135.67,0,0,26,3000,916.285608
C10906,324.3,0,1468.08356,4,4,5000,0
C10907,444.96,444.96,0,0,12,3000,426.881014
C10908,150,150,3714.01114,2,3,6000,0
C10909,250.32,0,4447.636548,10,1,7000,0
C10910,0,0,1159.447747,5,0,1200,101.664939
C10911,89.66,0,126.156551,6,5,2000,375.878055
C10912,299.04,299.04,0,0,12,7500,320.616627
C10913,1036.19,0,3270.549354,11,6,7300,1616.614478
C10914,0,0,22665.7785,30,0,18500,20941.32551
C10915,5080.85,406.64,0,0,12,8000,177.879919
C10916,554.85,292.45,952.424906,8,20,2100,1898.82812
C10917,5153.28,1801,0,0,105,11500,4872.818088
C10918,2617.85,191.42,0,0,35,1800,1774.318305
C10919,716.98,499.92,273.531783,1,17,1600,1477.151065
C10920,4193.91,1117.9,0,0,27,3000,3690.904874
C10921,965.84,228.05,0,0,33,4300,771.299727
C10922,7597.09,835.8,0,0,22,6500,0
C10923,0,0,1897.551775,2,0,9500,0
C10924,360.3,247.69,3501.657389,10,7,11500,3014.036186
C10925,1772.55,420,0,0,29,1200,764.816144
C10926,1850.31,35,0,0,41,14000,1856.821119
C10927,84.65,84.65,0,0,9,8000,922.962087
C10928,223.5,48,0,0,4,17500,192.80601
C10929,407.86,100.06,14827.30716,2,5,12500,5722.548016
C10930,315.48,315.48,0,0,12,1000,193.699669
C10931,0,0,84.438672,1,0,2000,468.617347
C10932,312.69,0,370.511697,2,5,7500,867.628724
C10933,1230.08,230.08,4665.557504,24,13,6500,2535.48125
C10934,0,0,2999.900367,3,0,13000,8733.20327
C10935,0,0,1379.58783,3,0,3000,1964.825042
C10936,701.44,0,0,0,13,6000,0
C10937,302,302,796.570678,1,6,2000,784.873315
C10939,348.88,0,0,0,4,1200,335.62347
C10940,3393.25,77.66,0,0,5,9000,2768.821579
C10941,205.89,95.89,3697.222827,11,12,9500,2404.231683
C10942,0,0,4289.506847,11,0,6500,2017.190799
C10943,209,209,0,0,6,1500,278.257109
C10944,1051.52,319.32,0,0,16,4600,5384.409792
C10945,253.37,57,0,0,16,1200,463.956486
C10946,202.72,202.72,0,0,10,4500,31.596193
C10947,27,27,0,0,1,1200,219.692369
C10949,6335.65,5423.53,0,0,108,11000,3203.884297
C10950,2457.48,1184.98,0,0,69,7000,2858.180367
C10951,26.62,26.62,0,0,4,4500,18.336805
C10952,4896.9,4175.44,960.975083,2,64,2500,5338.901791
C10953,20.09,0,0,0,5,3200,0
C10954,678,0,0,0,12,2000,992.569418
C10955,0,0,12008.08079,30,0,11000,9736.897362
C10956,1707.26,1303.72,0,0,18,3300,0
C10957,0,0,3305.855177,18,0,4500,0
C10958,963.35,663.35,0,0,11,14000,1062.303105
C10959,2540.9,1306.13,0,0,30,5000,2478.954766
C10960,1478.36,134.91,0,0,12,1200,1371.998686
C10961,0,0,1163.462217,10,0,6500,1498.948148
C10962,45.65,0,0,0,1,1200,293.890715
C10963,0,0,2037.036785,3,0,3000,4998.620598
C10965,563.39,163.25,136.50351,5,40,900,0
C10966,974.3,262,189.408446,5,21,3000,1520.760286
C10967,0,0,6479.639793,1,0,10000,0
C10968,562.01,498.41,0,0,19,1800,2010.58964
C10969,53.8,0,0,0,6,2500,429.112894
C10970,1113.1,311.91,0,0,26,6500,4239.684074
C10971,0,0,393.742621,1,0,5250,1064.91324
C10972,7363.38,398.32,0,0,42,4500,11891.44907
C10973,421.15,421.15,5690.168909,11,7,17000,4131.495556
C10974,566.43,102.63,0,0,3,9000,73.895095
C10975,17409.21,6146.04,0,0,175,19500,19517.1616
C10976,0,0,629.109981,11,0,3500,1333.839527
C10977,1177.64,0,2961.278225,7,29,3000,1325.182603
C10978,1009.44,150.96,0,0,25,4000,1292.401995
C10979,200,0,493.281286,7,3,2000,861.663355
C10980,736.72,0,0,0,5,4500,1665.89154
C10981,158.37,158.37,0,0,1,3000,2280.290156
C10982,0.01,0,0,0,1,6500,0
C10983,516,516,0,0,12,1500,752.367432
C10984,251.44,0,0,0,12,6000,0
C10985,2110.98,362,0,0,20,1700,663.894987
C10986,3852.37,1170.38,0,0,35,6000,3386.915692
C10987,270,0,0,0,3,1200,371.168672
C10988,1238.12,78.82,1799.316522,4,13,6000,1147.443975
C10989,308.16,0,0,0,3,2500,291.719987
C10990,0,0,1222.166225,3,0,12000,196.932031
C10991,1817.84,0,0,0,4,6000,0
C10992,1000,0,0,0,1,1500,1128.431348
C10993,0,0,77.328556,3,0,1600,455.872747
C10994,3209.14,414,898.013564,3,28,10000,2841.834049
C10995,886.37,0,1310.182842,8,7,1800,2966.291948
C10996,0,0,9009.157522,5,0,7500,7296.483613
C10997,455.72,455.72,0,0,22,3000,576.311637
C10998,749.9,749.9,0,0,10,1500,701.387872
C10999,555,555,0,0,12,3000,1397.027257
C11000,1093.93,398.64,822.700458,4,15,2900,556.213673
C11001,1755.76,0,0,0,20,2500,1633.050111
C11002,829.15,829.15,476.329395,1,5,3000,1393.564911
C11003,541.68,0,3580.753362,2,2,8500,0
C11004,26582.34,11423.44,0,0,55,28000,26557.09724
C11005,1508.54,0,0,0,16,8500,0
C11006,99,0,909.10915,3,1,1000,407.819493
C11007,1534.98,110.4,1407.204652,17,32,4000,867.884346
C11008,76.3,0,0,0,3,1200,533.085955
C11009,3927.12,3927.12,0,0,34,5500,3626.983417
C11010,1486.31,1306.56,0,0,39,1800,0
C11011,435.14,0,3935.733135,7,14,7000,1587.909833
